,Product,Reviewer Name,Rating,Text,Date,Country,ASIN,Language,Rules,Label,Stars,Vader Sentiment
44,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Michael Gonzales,4.0 out of 5 stars,"I bought these for my teenage daughter who wanted wireless earbuds. We couldn’t afford the apple earbuds so we got these and honestly I think they are equal quality. They have great style, comfort, and we love the case which keeps them safe and organized. I’m so glad we decided to get these. Highly recommend!",11/18/2022,United States,B09LCVHCVX,en,,Not Suspicious,4,0.974
45,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Sandy,5.0 out of 5 stars,"I normally use corded ear buds however decided to give these a try for use at the gym. I am very pleased. I don't have high expectations I just wanted cordless as it's easier to move around, and the price was fair. Battery life is great, comfort just fine, sound quality, well, I can hear my music perfect so that's good. I got the black so they'd blend in with my hair :)",11/9/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,0.9792
46,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",NSF*,5.0 out of 5 stars,Decent sound and good price. A little finicky at first. Connects to only one device at a time (need to unpair other devices) and won't charge in charge pod if pod is plugged in.,11/13/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,0.4404
47,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Zack,5.0 out of 5 stars,"Like others have said, these headphones are a great, inexpensive solution to the “fruit brand” headphones. I love how the multifunction button is able to skip tracks and adjust volume. I’ve owned them a few weeks and no problems so far!",11/21/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,0.8588
48,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Tony M Carter,4.0 out of 5 stars,They charged up quickly and connected easily with my phone. The case has a magnet and pulls the buds in and holds them securely. Only quirk is they can be a little touchy if you touch your ear of try to adjust them when you are using them. But just takes a little getting used to. Sound quality is decent.,10/31/2022,United States,B09LCVHCVX,en,,Not Suspicious,4,0.25
49,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Ms D,5.0 out of 5 stars,Haven’t had long enough to give a fair rating. But so far so good. I’m wondering about the battery life & havent gauged that closely enough to fairly evaluate. Price point much better than the Apple brand that I’ve loss 3 times!,11/10/2022,United States,B09LCVHCVX,en,1 :,Suspicious,5,0.8573
50,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Bailee,1.0 out of 5 stars,"I really like these headphones. They are great for the price. I work long shifts and go running after and the battery lasts through the whole day. They are a little uncomfortable fitting, that is my only complaint.",11/25/2022,United States,B09LCVHCVX,en,,Not Suspicious,1,0.5245
51,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Savannah morriss,4.0 out of 5 stars,"Really good for the price, one of my earbuds the sound barely works on it anymore after a few months, but I still use the one that works. Battery life is decent I would say lasts a couple hours.",11/8/2022,United States,B09LCVHCVX,en,,Not Suspicious,4,0.2724
52,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Molly S,5.0 out of 5 stars,I thought I’d try these since I was having trouble hearing through my AirPods. Sound and loudness much better than AirPods. Cheap alternative! Only complaint is that the pods don’t stay in my ear very well. Wouldn’t recommend for exercising. Works well for work calls.,11/4/2022,United States,B09LCVHCVX,en,6 :,Suspicious,5,0.7042
53,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",LaTarsha Trapp,4.0 out of 5 stars,"I have never written a review but I had to for these.  The sound quality is perfect, the noise cancellation is perfect. I can’t speak on the battery life because I got them today!!!! BUY THESE... it won’t be a disappointment!!!!",11/20/2022,United States,B09LCVHCVX,en,"1, 3 :",Suspicious,4,0.9227
54,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Sky,4.0 out of 5 stars,The right one barley makes sound.... Other than that good but big yikes.....,11/21/2022,United States,B09LCVHCVX,en,4 :,Suspicious,4,0.2382
55,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Chelsey A.,5.0 out of 5 stars,I can’t compare these to Apple AirPods as I have never owned pair but these work great and I love that they look like Apple AirPods. The battery life is awesome too. Love the little charging case as well. Great value for the money.,11/21/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,0.9915
56,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Darren Sholes,4.0 out of 5 stars,Good sound quality and battery life. Bluetooth has a limited range compared to other products I have used.,11/20/2022,United States,B09LCVHCVX,en,,Not Suspicious,4,0.25
57,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Emily,5.0 out of 5 stars,"I lost my airpods and I was super upset because I loved all the features but I couldn't afford new ones, but these ones still connect automatically when theyre in my ears and i can pause by  tapping them. I love them",11/21/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,0.85
58,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Daniel Harris,4.0 out of 5 stars,"I paid $25 for these wireless buds, so I wasn't expecting much, but I gotta tell you these things are amazing for the price. To be honest I can't find a fault with them.Are they as good as Airpods?They are very close, sound quality is very good, fit and finish is very good, playback time is very good, charging time is very good and they have volume control which is rare on Bluetooth buds. They also instantly pair up.At this price range you can't find a better Bluetooth bud, trust me, I have a drawer full of crappy $25 buds.Great job Yobola, you gave us a very, very good product at the same price it costs to get two combo meals at a fast food restaurant.I am very pleased with these buds, wish I could leave more than five stars.",10/15/2022,United States,B09LCVHCVX,en,"3, 5, 7 :",Suspicious,4,0.9929
59,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",C. Fielding,5.0 out of 5 stars,They were better than expected for the price.  Only have had it for several days but so far extremely pleased.,11/12/2022,United States 🇺🇸,B09LCVHCVX,en,,Not Suspicious,5,0.7674
60,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",satisfaccion,1.0 out of 5 stars,"I'm really happy with them, and my husband too, the most important for us is that, we can used with all the apps in our phones, thank you.",11/28/2022,United States 🇺🇸,B09LCVHCVX,en,"2, 4,5 :",Suspicious,1,0.8218
61,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",webshopper,4.0 out of 5 stars,These are working great so far about a week in. Box came wrapped in cellophane. Easy to pair with my phone for listening to music at work. Fit is good for just sitting and working.  Sound quality is good for my purposes. I have only one in most of the time on low volume. Phone use works well too. Callers are able to hear me just fine. I am able to walk several offices away from my phone with no disruption. I bought a second pair for my husband.,10/6/2022,United States 🇺🇸,B09LCVHCVX,en,,Not Suspicious,4,0.9081
62,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",L. Buoni,5.0 out of 5 stars,Bought these in April and loved them. I’ve recommended them to several people. Now they won’t hold a charge more than 10 minutes.,11/8/2022,United States 🇺🇸,B09LCVHCVX,en,,Not Suspicious,5,0.6908
63,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Melissa Minor,4.0 out of 5 stars,"We were looking for a set of earbuds for my teen daughters, and couldn't fathom paying hundreds of dollars for earbuds. These came up in the search and were perfect. The battery life is great, the sound quality is perfect for them, and at such a great price! I would buy these again and again!",11/9/2022,United States 🇺🇸,B09LCVHCVX,en,,Not Suspicious,4,0.953
